"text","post_text","shared_text","time","video_id","likes","comments","shares"
"After meeting with President Trump, a top NRA lobbyist said that Trump and Vice President Mike Pence “don’t want gun control.” In West Africa, there are reports from Burkina Faso's capital of heavy gunfire in the neighborhood near foreign embassies and UN offices, and up to four gunmen have reportedly been killed.","After meeting with President Trump, a top NRA lobbyist said that Trump and Vice President Mike Pence “don’t want gun control.” In West Africa, there are reports from Burkina Faso's capital of heavy gunfire in the neighborhood near foreign embassies and UN offices, and up to four gunmen have reportedly been killed.","","02/03/2018 09:59",1.01567e+16,245,457,61
"Uruguayan Jorge Drexler, who wrote the first Spanish-language piece to win an Oscar for Best Original Song, recently played a Night Owl at the Brooklyn Historical Society. He performed ""Telefonía,"" a joyful new song that celebrates the telephone — specifically those moments when it carries a loved one's voice back to you.","Uruguayan Jorge Drexler, who wrote the first Spanish-language piece to win an Oscar for Best Original Song, recently played a Night Owl at the Brooklyn Historical Society. He performed ""Telefonía,"" a joyful new song that celebrates the telephone — specifically those moments when it carries a loved one's voice back to you.","","01/03/2018 14:32",5.46199e+14,3100,308,1503
"In South Korea, silkworm, or ""bundaegi,"" is a popular street food. NPR's Seoul-based correspondent, Elise Hu, tries a taste.","In South Korea, silkworm, or ""bundaegi,"" is a popular street food. NPR's Seoul-based correspondent, Elise Hu, tries a taste.","","01/03/2018 08:00",1.01567e+16,372,148,125
"Dick’s Sporting Goods is pulling assault-style rifles and high-capacity magazines off the shelves, and limiting firearms sales to customers 21 and up. We take your questions about what the company is doing and why.","Dick’s Sporting Goods is pulling assault-style rifles and high-capacity magazines off the shelves, and limiting firearms sales to customers 21 and up. We take your questions about what the company is doing and why.","","28/02/2018 11:16",1.01567e+16,3124,375,256
"Price tags are a fact of life for most people, but it hasn’t always been that way: For most of human history, you had to haggle to buy something.

The Quakers played a big role in changing that.","Price tags are a fact of life for most people, but it hasn’t always been that way: For most of human history, you had to haggle to buy something.

The Quakers played a big role in changing that.","","28/02/2018 11:00",1.01567e+16,1157,70,538
"Today's Headlines with Korva Coleman: Dick’s Sporting Goods, where the Florida shooter purchased a gun last year, says it will limit some gun purchases, including no longer selling any assault-style firearms. Jared Kushner has reportedly lost his top security clearance at the White House. Have a question? Post it in the comments.","Today's Headlines with Korva Coleman: Dick’s Sporting Goods, where the Florida shooter purchased a gun last year, says it will limit some gun purchases, including no longer selling any assault-style firearms. Jared Kushner has reportedly lost his top security clearance at the White House. Have a question? Post it in the comments.","","28/02/2018 09:59",1.01567e+16,557,367,54
"Most Americans are acting like nuts! Specifically, when many in the U.S. bend over, they curve their backs so they look a little like the letter ""C"" — or like folded cashews. But elsewhere in the world, people bend over quite differently. NPR's Michaeleen Doucleff explains how the differences can spare our spines some stress.","Most Americans are acting like nuts! Specifically, when many in the U.S. bend over, they curve their backs so they look a little like the letter ""C"" — or like folded cashews. But elsewhere in the world, people bend over quite differently. NPR's Michaeleen Doucleff explains how the differences can spare our spines some stress.","","27/02/2018 11:17",1.01567e+16,317,86,131
"Today’s Headlines with Korva Coleman: Lawmakers in Florida are debating new limits on firearms in the wake of the shooting at Marjory Stoneman Douglas High School in Parkland that left 17 people dead. Also, Jerome Powell makes his first appearance before lawmakers on Capitol Hill since taking over as chairman of the Federal Reserve. Have a question? Post it in the comments.","Today’s Headlines with Korva Coleman: Lawmakers in Florida are debating new limits on firearms in the wake of the shooting at Marjory Stoneman Douglas High School in Parkland that left 17 people dead. Also, Jerome Powell makes his first appearance before lawmakers on Capitol Hill since taking over as chairman of the Federal Reserve. Have a question? Post it in the comments.","","27/02/2018 09:59",1.01567e+16,255,369,47
"From WBUR 90.9 FM's Cognoscenti: Dalia Larios is a student at Harvard Medical School. She is also one of 100 medical students in the U.S. covered by the Deferred Action for Childhood Arrival program. Unless Congress comes up with a solution, she could lose her protection from deportation.

""Think about the contributions I can make,"" she says. ""But also remember my humanity."" http://wbur.fm/2FtjHur","From WBUR 90.9 FM's Cognoscenti: Dalia Larios is a student at Harvard Medical School. She is also one of 100 medical students in the U.S. covered by the Deferred Action for Childhood Arrival program. Unless Congress comes up with a solution, she could lose her protection from deportation.

""Think about the contributions I can make,"" she says. ""But also remember my humanity."" http://wbur.fm/2FtjHur","","27/02/2018 02:11",2.03968e+15,861,97,354
"From Oregon Public Broadcasting- OPB: Alpha Farm started during the colorful chapter of American history when a counterculture generation went “back to the land” and experimented with communal ways of living. But while many communes of the 1960s and ’70s failed or faded, Alpha Farm has managed to hang on.","From Oregon Public Broadcasting- OPB: Alpha Farm started during the colorful chapter of American history when a counterculture generation went “back to the land” and experimented with communal ways of living. But while many communes of the 1960s and ’70s failed or faded, Alpha Farm has managed to hang on.","","26/02/2018 23:01",1.01562e+16,5122,277,1946
